TITLE = "X350_PIV_dr1_u06.dat"

VARIABLES = "x", "y", "Vx", "U_x95", "Vy", "U_y95", "RMSVx", "RMSxLOW", "RMSxUP", "RMSVy", "RMSyLOW", "RMSyUP", "tauxy", "tauxyLOW", "tauxyUP", "k", "kLOW", "kUP"
ZONE I = 18 

-350.3102870000000200	-20.0000000000000000	-0.6101314013321950	0.0024858029837715	0.0002129028517181	0.0017405658263264	0.0405372666874995	0.0388544407289489	0.0423735909551149	0.0283843013905683	0.0272059822018673	0.0296701005014117	0.0002996019696931	0.0002871645753389	0.0003131738360898	0.0016273035606773	0.0015442925962553	0.0017178863376258	
-350.3102870000000200	-17.6470588235293990	-0.6556325650965260	0.0022809255844998	0.0016856148724649	0.0016402665807638	0.0371962256529784	0.0356520965292395	0.0388812019084526	0.0267486700503244	0.0256382509225525	0.0279603756228413	0.0001791005619861	0.0001716655497238	0.0001872137559726	0.0014072709508748	0.0013361139849531	0.0014849184715039	
-350.3102870000000200	-15.2941176470587990	-0.6905649901423130	0.0020453335541528	0.0026522119677988	0.0017078611940144	0.0333543042428198	0.0319696649868723	0.0348652428291920	0.0278509692240667	0.0266947902486911	0.0291126086143581	0.0000276987581069	0.0000265488978809	0.0000289535023856	0.0013319312924812	0.0012670721911950	0.0014027064914291	
-350.3102870000000200	-12.9411764705882000	-0.7122009443640430	0.0019726727138107	0.0023106687463119	0.0017908341234498	0.0321665959444083	0.0308311512767934	0.0336238637065083	0.0292015179452604	0.0279891729556428	0.0305244565235159	-0.0000360902206610	-0.0000345918808050	-0.0000377252433780	0.0013700735976328	0.0013041044645514	0.0014420606243247	
-350.3102870000000200	-10.5882352941176010	-0.7115276559372740	0.0023141879294039	0.0007635214387104	0.0020774759908759	0.0377046751185349	0.0361380895285330	0.0394142905895883	0.0338479672749437	0.0324416234298613	0.0353827108666875	-0.0001252146910660	-0.0001200121656480	-0.0001308922091026	0.0018565061515428	0.0017669469002154	0.0019542421977712	
-350.3102870000000200	-8.2352941176470598	-0.6938412772416750	0.0030573231261920	-0.0023061234949888	0.0026523064121017	0.0496603655512916	0.0475909913162419	0.0519192784401853	0.0430816438244972	0.0412864084744488	0.0450413088295679	-0.0004182573721467	-0.0004008283617088	-0.0004372827449632	0.0030891039879648	0.0029390230088381	0.0032529312224905	
-350.3102870000000200	-5.8823529411764701	-0.6709953865341380	0.0037505599938384	-0.0022010790892390	0.0033203414918014	0.0605279510747530	0.0579900717283551	0.0632998552292924	0.0535849227041819	0.0513381579253557	0.0560388678192404	-0.0007623805957442	-0.0007304147033973	-0.0007972941506087	0.0047031603718670	0.0044738447491191	0.0049536218164971	
-350.3102870000000200	-3.5294117647058800	-0.6524846169531960	0.0039735637381376	-0.0017972566567475	0.0038405492265450	0.0636674359546528	0.0609795085493074	0.0666050925672904	0.0615361771008991	0.0589382277038556	0.0643754960536154	-0.0001243931023083	-0.0001191414438471	-0.0001301326803843	0.0058134722927131	0.0055299195979353	0.0061233692219191	
-350.3102870000000200	-1.1764705882352899	-0.6402807671608620	0.0036970827710797	0.0038402356351816	0.0039119371520826	0.0588473082355996	0.0563471396699570	0.0615813706083102	0.0622671943370272	0.0596217295465405	0.0651601455729537	0.0002489818813586	0.0002384037140328	0.0002605496490904	0.0056087063338929	0.0053331781189713	0.0059100105480925	
-350.3102870000000200	1.1764705882352899	-0.6379296308701330	0.0032181917423022	0.0031235383270889	0.0033131049392643	0.0516095598908768	0.0494325214384105	0.0539886767564216	0.0531316656929216	0.0508904204759182	0.0555809491631118	-0.0000196950005126	-0.0000188642092110	-0.0000206029080395	0.0041547472353694	0.0039523009889670	0.0043759850727795	
